<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.24	04:00:00	108.605	108.622	108.450	108.495	13179	0	2
2021.03.24	08:00:00	108.495	108.716	108.466	108.635	15562	0	2
2021.03.24	12:00:00	108.634	108.755	108.617	108.691	14402	0	3
2021.03.24	16:00:00	108.690	108.955	108.686	108.809	22119	0	1
2021.03.24	20:00:00	108.810	108.824	108.663	108.732	10411	0	2
2021.03.25	00:00:00	108.732	108.882	108.714	108.878	15897	0	2
2021.03.25	04:00:00	108.877	108.991	108.857	108.918	12359	0	2
2021.03.25	08:00:00	108.919	109.164	108.917	109.126	11353	0	0
2021.03.25	12:00:00	109.127	109.152	109.027	109.118	13978	0	2
2021.03.25	16:00:00	109.117	109.191	109.023	109.172	18851	0	2
2021.03.25	20:00:00	109.173	109.236	109.081	109.182	11544	0	3
2021.03.26	00:00:00	109.184	109.314	109.129	109.274	14729	0	2
2021.03.26	04:00:00	109.273	109.289	109.174	109.279	9159	0	2
2021.03.26	08:00:00	109.278	109.478	109.216	109.471	14370	0	2
2021.03.26	12:00:00	109.472	109.817	109.382	109.796	20012	0	2
2021.03.26	16:00:00	109.795	109.847	109.528	109.633	20962	0	2
2021.03.26	20:00:00	109.634	109.697	109.618	109.674	9580	0	3
2021.03.29	00:00:00	109.714	109.803	109.626	109.669	11147	0	3
2021.03.29	04:00:00	109.668	109.716	109.443	109.546	11594	0	2
2021.03.29	08:00:00	109.547	109.682	109.372	109.632	15817	0	2
2021.03.29	12:00:00	109.633	109.722	109.544	109.696	14645	0	3
2021.03.29	16:00:00	109.695	109.781	109.624	109.742	18620	0	3
2021.03.29	20:00:00	109.741	109.845	109.733	109.771	9184	0	3
2021.03.30	00:00:00	109.765	109.881	109.735	109.847	9198	0	2
2021.03.30	04:00:00	109.848	109.990	109.828	109.939	12212	0	3
2021.03.30	08:00:00	109.940	110.310	109.936	110.251	20647	0	1
2021.03.30	12:00:00	110.250	110.392	110.225	110.346	16963	0	2
2021.03.30	16:00:00	110.345	110.426	110.184	110.287	26334	0	1
2021.03.30	20:00:00	110.288	110.364	110.247	110.349	6045	0	3
2021.03.31	00:00:00	110.350	110.730	110.273	110.694	14942	0	0
2021.03.31	04:00:00	110.693	110.965	110.555	110.865	18371	0	3
2021.03.31	08:00:00	110.864	110.943	110.512	110.512	19136	0	3
2021.03.31	12:00:00	110.513	110.838	110.513	110.709	16151	0	3
2021.03.31	16:00:00	110.708	110.822	110.413	110.608	25922	0	2
2021.03.31	20:00:00	110.607	110.780	110.571	110.670	11882	0	3
2021.04.01	00:00:00	110.670	110.824	110.666	110.789	8936	0	3
2021.04.01	04:00:00	110.788	110.797	110.569	110.699	11310	0	2
2021.04.01	08:00:00	110.698	110.810	110.619	110.767	15879	0	2
2021.04.01	12:00:00	110.768	110.847	110.620	110.696	15077	0	2
2021.04.01	16:00:00	110.697	110.740	110.543	110.583	23857	0	2
2021.04.01	20:00:00	110.584	110.647	110.554	110.587	6323	0	3
2021.04.02	00:00:00	110.588	110.646	110.521	110.621	5961	0	3
2021.04.02	04:00:00	110.622	110.668	110.585	110.601	9609	0	3
2021.04.02	08:00:00	110.600	110.604	110.372	110.387	8270	0	3
2021.04.02	12:00:00	110.388	110.688	110.385	110.611	12068	0	2
2021.04.02	16:00:00	110.612	110.749	110.603	110.693	13924	0	2
2021.04.02	20:00:00	110.694	110.712	110.575	110.586	17626	0	3
2021.04.05	00:00:00	110.551	110.749	110.551	110.622	11748	0	3
2021.04.05	04:00:00	110.623	110.651	110.522	110.648	7992	0	3
2021.04.05	08:00:00	110.647	110.686	110.556	110.602	9309	0	2
2021.04.05	12:00:00	110.603	110.626	110.417	110.478	9903	0	2
2021.04.05	16:00:00	110.479	110.485	109.960	110.094	22951	0	1
2021.04.05	20:00:00	110.095	110.251	110.082	110.172	7407	0	2
2021.04.06	00:00:00	110.173	110.297	110.090	110.263	8280	0	3
2021.04.06	04:00:00	110.262	110.405	110.200	110.251	12811	0	3
2021.04.06	08:00:00	110.250	110.477	110.146	110.399	16941	0	2
2021.04.06	12:00:00	110.400	110.553	109.871	109.904	21094	0	2
2021.04.06	16:00:00	109.903	109.963	109.667	109.881	25967	0	2
2021.04.06	20:00:00	109.880	109.917	109.718	109.731	12317	0	3
2021.04.07	00:00:00	109.726	109.895	109.716	109.775	13943	0	1
2021.04.07	04:00:00	109.774	109.833	109.578	109.717	15510	0	2
2021.04.07	08:00:00	109.716	109.942	109.716	109.857	19123	0	2
2021.04.07	12:00:00	109.856	109.937	109.727	109.874	17457	0	2
2021.04.07	16:00:00	109.873	109.938	109.599	109.713	23926	0	3
2021.04.07	20:00:00	109.714	109.876	109.698	109.847	11049	0	2
2021.04.08	00:00:00	109.849	109.903	109.764	109.775	8790	0	3
2021.04.08	04:00:00	109.776	109.795	109.651	109.669	11502	0	3
2021.04.08	08:00:00	109.668	109.750	109.437	109.454	17867	0	2
2021.04.08	12:00:00	109.455	109.576	108.998	109.078	22621	0	2
2021.04.08	16:00:00	109.077	109.298	109.022	109.246	22197	0	2
2021.04.08	20:00:00	109.245	109.318	109.161	109.249	8816	0	2
2021.04.09	00:00:00	109.249	109.395	109.172	109.259	12195	0	3
2021.04.09	04:00:00	109.258	109.374	109.214	109.369	11752	0	2
2021.04.09	08:00:00	109.368	109.680	109.309	109.658	16404	0	3
2021.04.09	12:00:00	109.659	109.960	109.581	109.874	19485	0	3
2021.04.09	16:00:00	109.875	109.954	109.555	109.636	23038	0	2
2021.04.09	20:00:00	109.637	109.677	109.580	109.645	7993	0	3
2021.04.12	00:00:00	109.664	109.765	109.590	109.761	7523	0	3
2021.04.12	04:00:00	109.760	109.769	109.470	109.532	16108	0	2
2021.04.12	08:00:00	109.533	109.610	109.377	109.469	15764	0	2
2021.04.12	12:00:00	109.468	109.474	109.245	109.330	15294	0	2
2021.04.12	16:00:00	109.329	109.448	109.296	109.405	16205	0	2
2021.04.12	20:00:00	109.404	109.456	109.365	109.371	7313	0	3
2021.04.13	00:00:00	109.367	109.567	109.352	109.548	7503	0	2
2021.04.13	04:00:00	109.549	109.752	109.536	109.705	15067	0	2
2021.04.13	08:00:00	109.704	109.737	109.284	109.324	19448	0	2
2021.04.13	12:00:00	109.323	109.598	109.127	109.281	31311	0	2
2021.04.13	16:00:00	109.282	109.332	109.126	109.186	22723	0	2
2021.04.13	20:00:00	109.187	109.187	109.017	109.052	9379	0	2
2021.04.14	00:00:00	109.048	109.065	108.794	108.817	11386	0	3
2021.04.14	04:00:00	108.816	108.956	108.750	108.951	14565	0	1
2021.04.14	08:00:00	108.950	109.070	108.808	108.980	19759	0	2
2021.04.14	12:00:00	108.980	109.052	108.887	108.949	14508	0	3
2021.04.14	16:00:00	108.948	109.094	108.909	108.951	22855	0	3
2021.04.14	20:00:00	108.952	108.989	108.874	108.901	9518	0	3
2021.04.15	00:00:00	108.903	108.965	108.820	108.876	8445	0	3
2021.04.15	04:00:00	108.877	108.931	108.804	108.868	10784	0	2
2021.04.15	08:00:00	108.867	108.957	108.703	108.774	14594	0	2
2021.04.15	12:00:00	108.773	108.878	108.663	108.799	19319	0	2
2021.04.15	16:00:00	108.800	108.807	108.611	108.694	23039	0	2
2021.04.15	20:00:00	108.693	108.778	108.623	108.751	9500	0	3
2021.04.16	00:00:00	108.751	108.765	108.610	108.764	9448	0	2
2021.04.16	04:00:00	108.763	108.940	108.759	108.806	13335	0	2
2021.04.16	08:00:00	108.807	108.965	108.773	108.853	15432	0	3
2021.04.16	12:00:00	108.852	108.905	108.702	108.850	16818	0	2
2021.04.16	16:00:00	108.849	108.898	108.744	108.782	13742	0	2
2021.04.16	20:00:00	108.781	108.818	108.755	108.783	5047	0	3
2021.04.19	00:00:00	108.746	108.826	108.624	108.698	11425	0	1
2021.04.19	04:00:00	108.697	108.768	108.547	108.662	13538	0	2
2021.04.19	08:00:00	108.663	108.676	108.035	108.080	29322	0	2
2021.04.19	12:00:00	108.080	108.188	108.010	108.082	20373	0	2
2021.04.19	16:00:00	108.081	108.309	108.008	108.063	22688	0	3
2021.04.19	20:00:00	108.064	108.181	108.062	108.129	7418	0	2
2021.04.20	00:00:00	108.129	108.201	107.971	108.177	10140	0	3
2021.04.20	04:00:00	108.176	108.318	108.096	108.157	13863	0	0
2021.04.20	08:00:00	108.156	108.548	108.147	108.477	22702	0	1
2021.04.20	12:00:00	108.476	108.518	108.318	108.451	17624	0	3
2021.04.20	16:00:00	108.452	108.498	108.023	108.129	23229	0	2
2021.04.20	20:00:00	108.130	108.151	108.050	108.079	8140	0	3
2021.04.21	00:00:00	108.079	108.144	107.875	108.087	11684	0	2
2021.04.21	04:00:00	108.088	108.112	107.880	108.057	11121	0	3
2021.04.21	08:00:00	108.058	108.281	107.951	108.210	14940	0	2
2021.04.21	12:00:00	108.209	108.219	107.974	108.054	13896	0	2
2021.04.21	16:00:00	108.055	108.195	107.978	108.100	17337	0	3
2021.04.21	20:00:00	108.101	108.131	108.015	108.059	5751	0	3
2021.04.22	00:00:00	108.059	108.141	107.950	108.024	7124	0	3
2021.04.22	04:00:00	108.023	108.062	107.913	107.968	9067	0	3
2021.04.22	08:00:00	107.967	108.109	107.813	108.038	16072	0	2
2021.04.22	12:00:00	108.037	108.204	107.959	108.125	14190	0	2
2021.04.22	16:00:00	108.124	108.231	107.941	108.203	22768	0	2
2021.04.22	20:00:00	108.202	108.232	107.951	107.957	13911	0	2
2021.04.23	00:00:00	107.956	108.002	107.860	107.879	10421	0	2
2021.04.23	04:00:00	107.880	107.971	107.801	107.900	9159	0	3
2021.04.23	08:00:00	107.899	107.983	107.853	107.912	12347	0	2
2021.04.23	12:00:00	107.911	107.936	107.476	107.515	16948	0	1
2021.04.23	16:00:00	107.514	108.146	107.509	107.974	27550	0	2
2021.04.23	20:00:00	107.975	107.976	107.860	107.867	7303	0	3
2021.04.26	00:00:00	107.897	107.940	107.811	107.879	8746	0	2
2021.04.26	04:00:00	107.879	107.879	107.650	107.716	13475	0	1
2021.04.26	08:00:00	107.717	107.852	107.642	107.710	18989	0	2
2021.04.26	12:00:00	107.709	108.165	107.663	108.072	17882	0	1
2021.04.26	16:00:00	108.071	108.196	107.894	108.125	19388	0	2
2021.04.26	20:00:00	108.126	108.154	108.072	108.075	6773	0	2
2021.04.27	00:00:00	108.065	108.223	108.060	108.131	11741	0	2
2021.04.27	04:00:00	108.130	108.385	108.128	108.222	12913	0	2
2021.04.27	08:00:00	108.221	108.396	108.165	108.351	13355	0	2
2021.04.27	12:00:00	108.352	108.424	108.204	108.278	15645	0	3
2021.04.27	16:00:00	108.279	108.678	108.251	108.669	18647	0	2
2021.04.27	20:00:00	108.668	108.766	108.618	108.649	7752	0	3
2021.04.28	00:00:00	108.649	108.920	108.625	108.914	11133	0	2
2021.04.28	04:00:00	108.915	108.947	108.806	108.850	10426	0	3
2021.04.28	08:00:00	108.849	109.078	108.816	108.919	16402	0	2
2021.04.28	12:00:00	108.920	109.002	108.833	108.960	15130	0	1
2021.04.28	16:00:00	108.959	108.970	108.702	108.849	21169	0	2
2021.04.28	20:00:00	108.850	108.997	108.563	108.577	26811	0	1
2021.04.29	00:00:00	108.577	108.624	108.435	108.452	5397	0	2
2021.04.29	04:00:00	108.451	108.669	108.439	108.577	8791	0	2
2021.04.29	08:00:00	108.578	109.000	108.557	108.977	14232	0	2
2021.04.29	12:00:00	108.976	109.067	108.835	108.910	22267	0	2
2021.04.29	16:00:00	108.911	109.222	108.802	108.895	27037	0	2
2021.04.29	20:00:00	108.894	108.955	108.859	108.912	7117	0	3
2021.04.30	00:00:00	108.911	109.056	108.858	108.929	12130	0	2
2021.04.30	04:00:00	108.930	108.943	108.711	108.805	13364	0	2
2021.04.30	08:00:00	108.806	108.933	108.736	108.906	14294	0	2
2021.04.30	12:00:00	108.905	109.008	108.766	108.977	15785	0	2
2021.04.30	16:00:00	108.976	109.342	108.871	109.302	29309	0	1
2021.04.30	20:00:00	109.303	109.338	109.264	109.321	8922	0	2
2021.05.03	00:00:00	109.273	109.411	109.256	109.343	5875	0	3
2021.05.03	04:00:00	109.343	109.589	109.318	109.582	11084	0	3
2021.05.03	08:00:00	109.583	109.697	109.511	109.631	11588	0	2
2021.05.03	12:00:00	109.632	109.641	109.299	109.376	14671	0	2
2021.05.03	16:00:00	109.377	109.383	108.894	109.133	22619	0	1
2021.05.03	20:00:00	109.132	109.133	108.995	109.031	7053	0	3
2021.05.04	00:00:00	109.031	109.177	108.994	109.102	17168	0	3
2021.05.04	04:00:00	109.100	109.295	109.096	109.283	7432	0	3
2021.05.04	08:00:00	109.284	109.487	109.262	109.420	13085	0	2
2021.05.04	12:00:00	109.419	109.479	109.067	109.093	22694	0	2
2021.05.04	16:00:00	109.092	109.423	109.042	109.279	32492	0	2
2021.05.04	20:00:00	109.279	109.337	109.220	109.335	8667	0	3
2021.05.05	00:00:00	109.335	109.376	109.264	109.330	4350	0	3
2021.05.05	04:00:00	109.331	109.355	109.195	109.328	8949	0	2
2021.05.05	08:00:00	109.329	109.480	109.254	109.360	15252	0	2
2021.05.05	12:00:00	109.361	109.403	109.241	109.322	15844	0	2
2021.05.05	16:00:00	109.321	109.332	109.143	109.299	19708	0	2
2021.05.05	20:00:00	109.300	109.318	109.169	109.177	5610	0	2
2021.05.06	00:00:00	109.177	109.327	109.144	109.302	10253	0	3
2021.05.06	04:00:00	109.303	109.428	109.293	109.395	17327	0	2
2021.05.06	08:00:00	109.396	109.397	109.178	109.223	14489	0	2
2021.05.06	12:00:00	109.224	109.300	109.061	109.300	21695	0	2
2021.05.06	16:00:00	109.301	109.403	109.032	109.103	24111	0	2
2021.05.06	20:00:00	109.104	109.122	109.001	109.081	6790	0	3
2021.05.07	00:00:00	109.081	109.147	108.936	109.120	8377	0	3
2021.05.07	04:00:00	109.121	109.188	109.045	109.071	13366	0	2
2021.05.07	08:00:00	109.070	109.197	109.055	109.129	13610	0	2
2021.05.07	12:00:00	109.128	109.287	108.336	108.579	36450	0	2
2021.05.07	16:00:00	108.578	108.885	108.460	108.660	39622	0	1
2021.05.07	20:00:00	108.661	108.709	108.564	108.594	8018	0	3
2021.05.10	00:00:00	108.516	108.814	108.459	108.744	11428	0	2
2021.05.10	04:00:00	108.743	108.915	108.714	108.858	13073	0	2
2021.05.10	08:00:00	108.859	109.055	108.755	108.782	19055	0	2
2021.05.10	12:00:00	108.783	108.848	108.651	108.691	17876	0	2
2021.05.10	16:00:00	108.692	108.841	108.658	108.810	21576	0	2
2021.05.10	20:00:00	108.811	108.871	108.725	108.775	11416	0	3
2021.05.11	00:00:00	108.775	108.982	108.718	108.949	10351	0	2
2021.05.11	04:00:00	108.950	108.960	108.807	108.811	14049	0	2
2021.05.11	08:00:00	108.810	108.978	108.805	108.824	15807	0	2
2021.05.11	12:00:00	108.824	108.889	108.500	108.569	21242	0	2
2021.05.11	16:00:00	108.568	108.670	108.347	108.535	26916	0	2
2021.05.11	20:00:00	108.536	108.687	108.529	108.604	7457	0	3
2021.05.12	00:00:00	108.601	108.790	108.528	108.775	8275	0	2
2021.05.12	04:00:00	108.774	108.906	108.760	108.856	13491	0	2
2021.05.12	08:00:00	108.857	108.884	108.722	108.751	13937	0	2
2021.05.12	12:00:00	108.750	109.211	108.660	108.998	27056	0	2
2021.05.12	16:00:00	108.999	109.641	108.898	109.630	38072	0	2
2021.05.12	20:00:00	109.629	109.698	109.508	109.629	17367	0	3
2021.05.13	00:00:00	109.629	109.786	109.540	109.608	11581	0	2
2021.05.13	04:00:00	109.608	109.751	109.482	109.691	13772	0	2
2021.05.13	08:00:00	109.690	109.751	109.479	109.568	20603	0	2
2021.05.13	12:00:00	109.569	109.692	109.480	109.579	21461	0	2
2021.05.13	16:00:00	109.580	109.654	109.451	109.463	22581	0	3
2021.05.13	20:00:00	109.465	109.531	109.405	109.424	11685	0	3
2021.05.14	00:00:00	109.424	109.640	109.384	109.583	11370	0	3
2021.05.14	04:00:00	109.582	109.655	109.508	109.531	9531	0	2
2021.05.14	08:00:00	109.530	109.541	109.256	109.279	15238	0	2
2021.05.14	12:00:00	109.280	109.416	109.184	109.326	19146	0	2
2021.05.14	16:00:00	109.325	109.449	109.259	109.408	20393	0	2
2021.05.14	20:00:00	109.409	109.440	109.337	109.353	8246	0	3
2021.05.17	00:00:00	109.200	109.501	109.142	109.432	7465	0	2
2021.05.17	04:00:00	109.433	109.444	109.268	109.389	12018	0	3
2021.05.17	08:00:00	109.389	109.396	109.145	109.207	13976	0	2
2021.05.17	12:00:00	109.206	109.289	109.074	109.262	14111	0	2
2021.05.17	16:00:00	109.263	109.281	109.116	109.116	14975	0	2
2021.05.17	20:00:00	109.117	109.238	109.097	109.164	5786	0	3
2021.05.18	00:00:00	109.169	109.283	109.152	109.212	9096	0	3
2021.05.18	04:00:00	109.211	109.248	109.104	109.203	11854	0	2
2021.05.18	08:00:00	109.204	109.209	108.849	108.857	14233	0	3
2021.05.18	12:00:00	108.856	109.068	108.833	108.928	16251	0	2
2021.05.18	16:00:00	108.929	109.020	108.838	108.938	17208	0	2
2021.05.18	20:00:00	108.939	108.948	108.855	108.887	7457	0	3
2021.05.19	00:00:00	108.890	109.016	108.830	109.003	8005	0	3
2021.05.19	04:00:00	109.002	109.073	108.901	108.962	10521	0	2
2021.05.19	08:00:00	108.963	109.118	108.907	109.053	15156	0	3
2021.05.19	12:00:00	109.054	109.336	109.012	109.025	21740	0	2
2021.05.19	16:00:00	109.025	109.033	108.571	108.813	34438	0	2
2021.05.19	20:00:00	108.812	109.297	108.802	109.201	25686	0	3
2021.05.20	00:00:00	109.201	109.308	109.156	109.198	13058	0	2
2021.05.20	04:00:00	109.197	109.203	109.092	109.160	13943	0	2
2021.05.20	08:00:00	109.158	109.165	108.872	108.916	14614	0	3
2021.05.20	12:00:00	108.917	109.026	108.889	108.984	15877	0	2
2021.05.20	16:00:00	108.983	108.983	108.748	108.790	18764	0	2
2021.05.20	20:00:00	108.791	108.836	108.731	108.748	7341	0	3
2021.05.21	00:00:00	108.747	108.898	108.720	108.830	8790	0	2
2021.05.21	04:00:00	108.829	108.873	108.735	108.774	8734	0	3
2021.05.21	08:00:00	108.775	108.819	108.625	108.634	14709	0	2
2021.05.21	12:00:00	108.633	108.836	108.611	108.713	14604	0	2
2021.05.21	16:00:00	108.712	109.002	108.676	108.992	22380	0	3
2021.05.21	20:00:00	108.991	109.004	108.874	108.937	5645	0	3
2021.05.24	00:00:00	108.885	108.994	108.860	108.982	8642	0	2
2021.05.24	04:00:00	108.981	108.991	108.814	108.844	11079	0	2
2021.05.24	08:00:00	108.843	108.981	108.695	108.913	17576	0	2
2021.05.24	12:00:00	108.914	108.981	108.847	108.900	15277	0	2
2021.05.24	16:00:00	108.901	108.939	108.704	108.789	18314	0	2
2021.05.24	20:00:00	108.790	108.818	108.729	108.733	4949	0	0
2021.05.25	00:00:00	108.734	108.864	108.714	108.787	10019	0	2
2021.05.25	04:00:00	108.786	108.786	108.681	108.714	15133	0	2
2021.05.25	08:00:00	108.715	108.842	108.558	108.737	20099	0	2
2021.05.25	12:00:00	108.736	109.052	108.723	108.981	18924	0	2
2021.05.25	16:00:00	108.980	109.072	108.862	108.886	23762	0	2
2021.05.25	20:00:00	108.887	108.894	108.698	108.745	9735	0	3
2021.05.26	00:00:00	108.745	108.827	108.734	108.766	10562	0	2
2021.05.26	04:00:00	108.765	108.819	108.722	108.776	14413	0	1
2021.05.26	08:00:00	108.775	108.901	108.757	108.861	15022	0	2
2021.05.26	12:00:00	108.862	108.935	108.850	108.914	13072	0	2
2021.05.26	16:00:00	108.913	109.144	108.868	109.088	19242	0	3
2021.05.26	20:00:00	109.089	109.178	109.071	109.142	9562	0	2
2021.05.27	00:00:00	109.141	109.207	109.074	109.160	9356	0	2
2021.05.27	04:00:00	109.159	109.206	109.039	109.094	11579	0	3
2021.05.27	08:00:00	109.095	109.194	109.036	109.177	14871	0	2
2021.05.27	12:00:00	109.176	109.400	109.082	109.353	22058	0	2
2021.05.27	16:00:00	109.354	109.923	109.343	109.876	30929	0	2
2021.05.27	20:00:00	109.875	109.882	109.728	109.728	9783	0	3
2021.05.28	00:00:00	109.725	109.957	109.719	109.926	9242	0	2
2021.05.28	04:00:00	109.925	109.950	109.816	109.851	11410	0	3
2021.05.28	08:00:00	109.852	109.955	109.795	109.846	14648	0	2
2021.05.28	12:00:00	109.847	110.198	109.817	110.195	18455	0	2
2021.05.28	16:00:00	110.194	110.199	109.763	109.777	26364	0	2
2021.05.28	20:00:00	109.776	109.868	109.742	109.862	9906	0	3
2021.05.31	00:00:00	109.788	109.935	109.739	109.766	7967	0	3
2021.05.31	04:00:00	109.767	109.819	109.635	109.666	13752	0	2
2021.05.31	08:00:00	109.665	109.795	109.638	109.657	10409	0	2
2021.05.31	12:00:00	109.658	109.728	109.645	109.654	7378	0	2
2021.05.31	16:00:00	109.652	109.654	109.351	109.479	10875	0	2
2021.05.31	20:00:00	109.479	109.585	109.464	109.543	16971	0	3
2021.06.01	00:00:00	109.544	109.597	109.381	109.408	7950	0	2
2021.06.01	04:00:00	109.409	109.515	109.329	109.513	11046	0	2
2021.06.01	08:00:00	109.512	109.642	109.417	109.577	17840	0	2
2021.06.01	12:00:00	109.576	109.707	109.556	109.643	14989	0	2
2021.06.01	16:00:00	109.642	109.669	109.339	109.435	25004	0	1
2021.06.01	20:00:00	109.434	109.493	109.388	109.470	5723	0	2
2021.06.02	00:00:00	109.471	109.642	109.331	109.625	7994	0	3
2021.06.02	04:00:00	109.624	109.698	109.569	109.690	12973	0	1
2021.06.02	08:00:00	109.691	109.884	109.666	109.855	15048	0	2
2021.06.02	12:00:00	109.856	109.883	109.684	109.728	18751	0	3
2021.06.02	16:00:00	109.729	109.758	109.563	109.624	13495	0	1
2021.06.02	20:00:00	109.623	109.637	109.527	109.537	4638	0	3
2021.06.03	00:00:00	109.537	109.649	109.531	109.611	5396	0	3
2021.06.03	04:00:00	109.610	109.726	109.602	109.715	8187	0	3
2021.06.03	08:00:00	109.716	109.845	109.715	109.791	12385	0	2
2021.06.03	12:00:00	109.792	109.985	109.624	109.962	23676	0	2
2021.06.03	16:00:00	109.961	110.315	109.930	110.274	22746	0	2
2021.06.03	20:00:00	110.275	110.310	110.229	110.246	6062	0	3
2021.06.04	00:00:00	110.246	110.327	110.196	110.227	8170	0	1
2021.06.04	04:00:00	110.227	110.271	110.141	110.265	11389	0	3
2021.06.04	08:00:00	110.264	110.284	110.132	110.142	12985	0	2
2021.06.04	12:00:00	110.141	110.177	109.724	109.757	28007	0	2
2021.06.04	16:00:00	109.756	109.771	109.363	109.493	23952	0	2
2021.06.04	20:00:00	109.494	109.559	109.471	109.513	5970	0	2
2021.06.07	00:00:00	109.570	109.636	109.377	109.575	8486	0	2
2021.06.07	04:00:00	109.575	109.617	109.380	109.427	15894	0	1
2021.06.07	08:00:00	109.428	109.592	109.349	109.366	15117	0	2
2021.06.07	12:00:00	109.365	109.483	109.243	109.284	13687	0	3
2021.06.07	16:00:00	109.285	109.313	109.185	109.280	13854	0	2
2021.06.07	20:00:00	109.279	109.300	109.227	109.227	4257	0	3
2021.06.08	00:00:00	109.227	109.441	109.198	109.381	8857	0	3
2021.06.08	04:00:00	109.380	109.432	109.337	109.412	9289	0	3
2021.06.08	08:00:00	109.413	109.548	109.387	109.484	13393	0	2
2021.06.08	12:00:00	109.485	109.557	109.272	109.395	21233	0	2
2021.06.08	16:00:00	109.396	109.512	109.324	109.493	16830	0	3
2021.06.08	20:00:00	109.492	109.514	109.453	109.483	5240	0	2
2021.06.09	00:00:00	109.489	109.506	109.410	109.448	5675	0	2
2021.06.09	04:00:00	109.447	109.505	109.404	109.478	7507	0	2
2021.06.09	08:00:00	109.477	109.504	109.326	109.480	12552	0	2
2021.06.09	12:00:00	109.479	109.508	109.353	109.401	11342	0	2
2021.06.09	16:00:00	109.400	109.651	109.224	109.648	16462	0	2
2021.06.09	20:00:00	109.649	109.657	109.556	109.592	7001	0	2
2021.06.10	00:00:00	109.592	109.678	109.576	109.620	6800	0	3
2021.06.10	04:00:00	109.621	109.626	109.517	109.576	8424	0	2
2021.06.10	08:00:00	109.577	109.578	109.449	109.486	11979	0	2
2021.06.10	12:00:00	109.485	109.766	109.454	109.647	28109	0	2
2021.06.10	16:00:00	109.646	109.795	109.413	109.429	27165	0	2
2021.06.10	20:00:00	109.428	109.480	109.297	109.314	7469	0	3
2021.06.11	00:00:00	109.314	109.453	109.297	109.417	10883	0	3
2021.06.11	04:00:00	109.416	109.444	109.372	109.401	8116	0	3
2021.06.11	08:00:00	109.402	109.569	109.316	109.544	15707	0	2
2021.06.11	12:00:00	109.543	109.643	109.442	109.629	17378	0	2
2021.06.11	16:00:00	109.630	109.843	109.597	109.685	15718	0	1
2021.06.11	20:00:00	109.686	109.755	109.638	109.673	4866	0	3
2021.06.14	00:00:00	109.595	109.821	109.595	109.818	8973	0	3
2021.06.14	04:00:00	109.817	109.831	109.710	109.757	9561	0	2
2021.06.14	08:00:00	109.758	109.780	109.620	109.655	14326	0	3
2021.06.14	12:00:00	109.654	109.790	109.611	109.755	13752	0	3
2021.06.14	16:00:00	109.754	110.018	109.741	110.018	18051	0	2
2021.06.14	20:00:00	110.017	110.098	110.005	110.050	5641	0	2
2021.06.15	00:00:00	110.052	110.107	110.024	110.081	6445	0	3
2021.06.15	04:00:00	110.082	110.152	110.056	110.084	8122	0	2
2021.06.15	08:00:00	110.085	110.121	109.986	110.121	12328	0	2
2021.06.15	12:00:00	110.122	110.167	110.011	110.100	14767	0	2
2021.06.15	16:00:00	110.101	110.156	110.039	110.108	15799	0	2
2021.06.15	20:00:00	110.107	110.119	110.024	110.046	5838	0	3
2021.06.16	00:00:00	110.026	110.141	110.008	110.133	5994	0	3
2021.06.16	04:00:00	110.134	110.136	110.050	110.063	6510	0	2
2021.06.16	08:00:00	110.062	110.132	109.898	109.937	13208	0	1
2021.06.16	12:00:00	109.936	109.982	109.803	109.868	13555	0	2
2021.06.16	16:00:00	109.867	109.980	109.801	109.887	12644	0	3
2021.06.16	20:00:00	109.888	110.711	109.869	110.700	56049	0	1
2021.06.17	00:00:00	110.700	110.823	110.529	110.750	17803	0	2
2021.06.17	04:00:00	110.749	110.754	110.607	110.677	13690	0	2
2021.06.17	08:00:00	110.676	110.765	110.544	110.647	24898	0	2
2021.06.17	12:00:00	110.648	110.768	110.452	110.490	21822	0	2
2021.06.17	16:00:00	110.491	110.502	110.166	110.310	30838	0	2
2021.06.17	20:00:00	110.311	110.324	110.164	110.169	13659	0	2
2021.06.18	00:00:00	110.164	110.330	110.155	110.310	9503	0	2
2021.06.18	04:00:00	110.311	110.327	110.155	110.218	10568	0	2
2021.06.18	08:00:00	110.219	110.231	109.941	110.137	29718	0	2
2021.06.18	12:00:00	110.136	110.295	110.069	110.256	28165	0	2
2021.06.18	16:00:00	110.255	110.484	110.041	110.229	38597	0	1
2021.06.18	20:00:00	110.230	110.242	110.107	110.204	13649	0	3
2021.06.21	00:00:00	110.130	110.256	110.111	110.229	11878	0	3
2021.06.21	04:00:00	110.230	110.244	109.715	109.795	24816	0	2
2021.06.21	08:00:00	109.794	110.067	109.790	109.932	24286	0	3
2021.06.21	12:00:00	109.931	110.158	109.913	110.130	23039	0	2
2021.06.21	16:00:00	110.129	110.334	110.117	110.165	26242	0	2
2021.06.21	20:00:00	110.164	110.343	110.158	110.174	10952	0	3
2021.06.22	00:00:00	110.174	110.402	110.174	110.260	8709	0	2
2021.06.22	04:00:00	110.261	110.473	110.241	110.452	11658	0	2
2021.06.22	08:00:00	110.451	110.537	110.350	110.479	17718	0	2
2021.06.22	12:00:00	110.478	110.698	110.384	110.693	15291	0	2
