<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.11	14:00:00	157.326	157.545	157.316	157.454	10110	0	9
2022.02.11	15:00:00	157.456	157.549	157.246	157.357	13888	0	9
2022.02.11	16:00:00	157.357	157.483	157.206	157.285	14674	0	9
2022.02.11	17:00:00	157.284	157.681	157.213	157.626	17917	0	9
2022.02.11	18:00:00	157.626	157.666	157.576	157.641	12032	0	9
2022.02.11	19:00:00	157.642	157.703	157.540	157.612	8545	0	9
2022.02.11	20:00:00	157.612	157.718	156.381	156.560	31327	0	9
2022.02.11	21:00:00	156.560	156.620	155.857	156.154	53561	0	9
2022.02.11	22:00:00	156.154	156.326	155.987	156.218	23860	0	9
2022.02.11	23:00:00	156.218	156.604	156.165	156.236	9199	0	19
2022.02.14	00:00:00	156.198	156.521	156.192	156.428	9016	0	50
2022.02.14	01:00:00	156.518	156.861	156.356	156.836	9501	0	9
2022.02.14	02:00:00	156.836	156.851	156.431	156.502	8821	0	9
2022.02.14	03:00:00	156.502	156.714	156.254	156.321	11948	0	9
2022.02.14	04:00:00	156.322	156.409	156.254	156.357	7145	0	9
2022.02.14	05:00:00	156.357	156.431	156.303	156.337	7373	0	9
2022.02.14	06:00:00	156.336	156.476	156.321	156.425	6408	0	9
2022.02.14	07:00:00	156.424	156.448	156.338	156.376	5625	0	9
2022.02.14	08:00:00	156.376	156.379	156.105	156.185	6331	0	9
2022.02.14	09:00:00	156.185	156.331	156.025	156.247	9051	0	9
2022.02.14	10:00:00	156.247	156.251	155.300	155.394	21906	0	9
2022.02.14	11:00:00	155.393	155.719	155.354	155.459	13839	0	9
2022.02.14	12:00:00	155.459	155.846	155.419	155.653	10037	0	9
2022.02.14	13:00:00	155.652	155.783	155.566	155.648	8426	0	9
2022.02.14	14:00:00	155.650	156.377	155.458	156.250	22444	0	9
2022.02.14	15:00:00	156.249	156.312	155.974	156.248	25733	0	9
2022.02.14	16:00:00	156.247	156.375	156.094	156.361	17943	0	9
2022.02.14	17:00:00	156.360	156.452	156.108	156.186	17673	0	9
2022.02.14	18:00:00	156.186	156.478	156.134	156.396	16177	0	9
2022.02.14	19:00:00	156.396	156.524	156.340	156.462	5188	0	9
2022.02.14	20:00:00	156.462	156.548	156.117	156.117	8089	0	9
2022.02.14	21:00:00	156.117	156.382	155.995	156.367	22118	0	9
2022.02.14	22:00:00	156.366	156.389	156.225	156.342	10278	0	9
2022.02.14	23:00:00	156.343	156.372	156.202	156.231	3466	0	23
2022.02.15	00:00:00	156.209	156.332	156.176	156.324	1639	0	57
2022.02.15	01:00:00	156.319	156.370	156.259	156.343	2624	0	9
2022.02.15	02:00:00	156.344	156.423	156.144	156.229	6536	0	9
2022.02.15	03:00:00	156.229	156.294	156.128	156.192	7921	0	9
2022.02.15	04:00:00	156.192	156.305	156.177	156.259	5504	0	9
2022.02.15	05:00:00	156.259	156.278	156.153	156.249	4616	0	9
2022.02.15	06:00:00	156.249	156.263	156.171	156.213	5030	0	9
2022.02.15	07:00:00	156.213	156.218	155.994	156.046	7706	0	9
2022.02.15	08:00:00	156.046	156.099	155.964	156.001	5840	0	9
2022.02.15	09:00:00	156.000	156.158	155.964	156.077	6844	0	9
2022.02.15	10:00:00	156.077	156.822	156.007	156.804	20296	0	9
2022.02.15	11:00:00	156.804	156.811	156.574	156.654	9875	0	9
2022.02.15	12:00:00	156.654	156.791	156.461	156.705	10126	0	9
2022.02.15	13:00:00	156.705	156.765	156.533	156.583	7082	0	9
2022.02.15	14:00:00	156.583	156.708	156.476	156.592	9356	0	9
2022.02.15	15:00:00	156.592	156.718	156.507	156.618	12673	0	9
2022.02.15	16:00:00	156.618	156.713	156.191	156.229	16934	0	9
2022.02.15	17:00:00	156.229	156.595	156.186	156.495	13833	0	9
2022.02.15	18:00:00	156.496	156.630	156.460	156.560	11395	0	9
2022.02.15	19:00:00	156.559	156.582	156.418	156.518	5815	0	9
2022.02.15	20:00:00	156.518	156.532	156.437	156.494	5159	0	9
2022.02.15	21:00:00	156.494	156.591	156.460	156.504	5680	0	9
2022.02.15	22:00:00	156.504	156.551	156.448	156.505	5764	0	9
2022.02.15	23:00:00	156.505	156.559	156.406	156.428	3412	0	21
2022.02.16	00:00:00	156.428	156.552	156.316	156.549	1118	0	26
2022.02.16	01:00:00	156.562	156.619	156.533	156.579	2951	0	9
2022.02.16	02:00:00	156.579	156.709	156.555	156.675	7277	0	9
2022.02.16	03:00:00	156.674	156.744	156.599	156.691	6659	0	9
2022.02.16	04:00:00	156.690	156.754	156.631	156.680	3763	0	9
2022.02.16	05:00:00	156.680	156.719	156.629	156.645	3407	0	9
2022.02.16	06:00:00	156.646	156.690	156.614	156.680	2832	0	9
2022.02.16	07:00:00	156.680	156.781	156.675	156.776	4263	0	9
2022.02.16	08:00:00	156.776	156.794	156.706	156.727	3677	0	9
2022.02.16	09:00:00	156.726	156.901	156.690	156.791	7211	0	9
2022.02.16	10:00:00	156.791	157.037	156.752	156.992	10489	0	9
2022.02.16	11:00:00	156.992	157.115	156.818	156.859	9084	0	9
2022.02.16	12:00:00	156.859	157.043	156.786	156.973	7111	0	9
2022.02.16	13:00:00	156.973	157.013	156.809	156.833	5514	0	9
2022.02.16	14:00:00	156.833	156.939	156.669	156.787	7458	0	9
2022.02.16	15:00:00	156.786	156.855	156.398	156.474	13677	0	9
2022.02.16	16:00:00	156.474	156.812	156.347	156.690	16525	0	9
2022.02.16	17:00:00	156.690	156.905	156.651	156.753	12262	0	9
2022.02.16	18:00:00	156.754	156.830	156.677	156.768	9026	0	9
2022.02.16	19:00:00	156.769	156.876	156.712	156.788	6253	0	9
2022.02.16	20:00:00	156.786	156.985	156.767	156.864	6859	0	9
2022.02.16	21:00:00	156.864	156.983	156.724	156.938	16508	0	9
2022.02.16	22:00:00	156.938	156.992	156.840	156.883	7016	0	9
2022.02.16	23:00:00	156.884	156.908	156.727	156.846	3573	0	21
2022.02.17	00:00:00	156.846	157.017	156.749	156.804	990	0	9
2022.02.17	01:00:00	156.804	156.882	156.637	156.721	3542	0	9
2022.02.17	02:00:00	156.722	156.899	156.696	156.859	6740	0	9
2022.02.17	03:00:00	156.859	156.958	156.819	156.921	7489	0	9
2022.02.17	04:00:00	156.921	156.994	156.866	156.923	4722	0	9
2022.02.17	05:00:00	156.923	156.989	156.184	156.187	11798	0	9
2022.02.17	06:00:00	156.187	156.611	156.102	156.422	21071	0	9
2022.02.17	07:00:00	156.421	156.666	156.374	156.528	8460	0	9
2022.02.17	08:00:00	156.528	156.855	156.362	156.611	10667	0	9
2022.02.17	09:00:00	156.612	156.771	156.572	156.753	9161	0	9
2022.02.17	10:00:00	156.753	156.830	156.043	156.332	21711	0	9
2022.02.17	11:00:00	156.332	156.623	156.115	156.576	14381	0	9
2022.02.17	12:00:00	156.576	156.687	156.507	156.581	7430	0	9
2022.02.17	13:00:00	156.581	156.697	156.483	156.580	5428	0	9
2022.02.17	14:00:00	156.581	156.740	156.532	156.689	8741	0	9
2022.02.17	15:00:00	156.689	156.824	156.379	156.443	16771	0	9
2022.02.17	16:00:00	156.443	156.905	156.431	156.498	22348	0	9
2022.02.17	17:00:00	156.499	156.716	156.469	156.583	18933	0	9
2022.02.17	18:00:00	156.583	156.741	156.561	156.704	12958	0	9
2022.02.17	19:00:00	156.705	156.781	156.679	156.741	7126	0	9
2022.02.17	20:00:00	156.741	156.794	156.705	156.761	5386	0	9
2022.02.17	21:00:00	156.761	156.803	156.478	156.493	5177	0	9
2022.02.17	22:00:00	156.493	156.571	156.452	156.467	5437	0	9
2022.02.17	23:00:00	156.467	156.521	156.419	156.484	3062	0	24
2022.02.18	00:00:00	156.480	156.486	156.357	156.476	5545	0	44
2022.02.18	01:00:00	156.470	156.493	156.331	156.378	4342	0	9
2022.02.18	02:00:00	156.376	156.427	156.217	156.336	7364	0	9
2022.02.18	03:00:00	156.336	156.882	156.336	156.692	14226	0	9
2022.02.18	04:00:00	156.693	156.778	156.665	156.728	5586	0	9
2022.02.18	05:00:00	156.727	156.774	156.678	156.719	4612	0	9
2022.02.18	06:00:00	156.719	156.807	156.716	156.744	3059	0	9
2022.02.18	07:00:00	156.744	156.814	156.698	156.791	3431	0	9
2022.02.18	08:00:00	156.791	156.859	156.723	156.837	4202	0	9
2022.02.18	09:00:00	156.838	156.848	156.742	156.832	6740	0	9
2022.02.18	10:00:00	156.832	157.291	156.778	157.062	11144	0	9
2022.02.18	11:00:00	157.060	157.077	156.823	156.875	10234	0	9
2022.02.18	12:00:00	156.876	156.945	156.755	156.780	8170	0	9
2022.02.18	13:00:00	156.781	156.935	156.759	156.807	6342	0	9
2022.02.18	14:00:00	156.807	156.873	156.726	156.780	6284	0	9
2022.02.18	15:00:00	156.781	156.781	156.436	156.575	13848	0	9
2022.02.18	16:00:00	156.574	156.652	156.306	156.533	14582	0	9
2022.02.18	17:00:00	156.533	156.560	156.322	156.404	17741	0	9
2022.02.18	18:00:00	156.405	156.506	156.212	156.328	17781	0	9
2022.02.18	19:00:00	156.327	156.404	156.213	156.292	12790	0	9
2022.02.18	20:00:00	156.292	156.448	156.263	156.413	4707	0	9
2022.02.18	21:00:00	156.413	156.555	156.381	156.528	4478	0	9
2022.02.18	22:00:00	156.527	156.567	156.401	156.469	2702	0	9
2022.02.18	23:00:00	156.468	156.548	156.156	156.193	2873	0	24
2022.02.21	00:00:00	156.233	156.368	156.144	156.272	1724	0	43
2022.02.21	01:00:00	156.273	156.305	156.082	156.242	5896	0	9
2022.02.21	02:00:00	156.242	156.605	156.124	156.509	7066	0	9
2022.02.21	03:00:00	156.509	156.637	156.381	156.567	10407	0	9
2022.02.21	04:00:00	156.567	156.620	156.524	156.555	3746	0	9
2022.02.21	05:00:00	156.555	156.604	156.471	156.551	3216	0	9
2022.02.21	06:00:00	156.551	156.608	156.502	156.595	2310	0	9
2022.02.21	07:00:00	156.595	156.684	156.535	156.580	2479	0	9
2022.02.21	08:00:00	156.580	156.652	156.540	156.634	2244	0	9
2022.02.21	09:00:00	156.634	156.748	156.589	156.629	7020	0	9
2022.02.21	10:00:00	156.629	156.733	156.442	156.705	13393	0	9
2022.02.21	11:00:00	156.705	156.737	156.537	156.620	7682	0	9
2022.02.21	12:00:00	156.621	156.621	156.458	156.542	6350	0	9
2022.02.21	13:00:00	156.542	156.595	156.278	156.439	8030	0	9
2022.02.21	14:00:00	156.439	156.575	156.270	156.384	7685	0	9
2022.02.21	15:00:00	156.383	156.392	156.116	156.252	11291	0	9
2022.02.21	16:00:00	156.252	156.435	156.187	156.287	12697	0	9
2022.02.21	17:00:00	156.287	156.417	156.242	156.263	10447	0	9
2022.02.21	18:00:00	156.265	156.354	156.220	156.254	5072	0	9
2022.02.21	19:00:00	156.253	156.330	156.156	156.319	4196	0	9
2022.02.21	20:00:00	156.318	156.353	156.123	156.135	3588	0	9
2022.02.21	21:00:00	156.136	156.237	156.040	156.129	5030	0	9
2022.02.21	22:00:00	156.129	156.144	156.017	156.142	1411	0	9
2022.02.21	23:00:00	156.142	156.197	155.944	156.026	2559	0	25
2022.02.22	00:00:00	156.026	156.035	155.887	155.965	748	0	41
2022.02.22	01:00:00	155.965	155.972	155.507	155.799	7499	0	9
2022.02.22	02:00:00	155.799	156.059	155.644	155.963	9886	0	9
2022.02.22	03:00:00	155.963	155.995	155.698	155.820	12380	0	9
2022.02.22	04:00:00	155.820	155.882	155.704	155.830	7023	0	9
2022.02.22	05:00:00	155.830	155.840	155.644	155.713	6559	0	9
2022.02.22	06:00:00	155.713	155.866	155.713	155.843	6014	0	9
2022.02.22	07:00:00	155.843	156.020	155.815	155.993	6129	0	9
2022.02.22	08:00:00	155.993	156.045	155.760	155.814	5622	0	9
2022.02.22	09:00:00	155.814	155.861	155.603	155.656	14678	0	9
2022.02.22	10:00:00	155.656	156.024	155.572	155.991	20249	0	9
2022.02.22	11:00:00	155.992	156.082	155.845	155.849	11753	0	9
2022.02.22	12:00:00	155.849	156.126	155.675	155.979	15655	0	9
2022.02.22	13:00:00	155.982	156.079	155.855	155.975	12305	0	9
2022.02.22	14:00:00	155.974	156.115	155.848	155.886	11865	0	9
2022.02.22	15:00:00	155.886	156.108	155.856	155.997	11707	0	9
2022.02.22	16:00:00	155.998	156.103	155.930	156.050	10167	0	9
2022.02.22	17:00:00	156.050	156.509	155.986	156.358	18008	0	9
2022.02.22	18:00:00	156.359	156.458	156.197	156.284	12951	0	9
2022.02.22	19:00:00	156.284	156.339	156.154	156.224	5962	0	9
2022.02.22	20:00:00	156.225	156.257	156.084	156.139	5755	0	9
2022.02.22	21:00:00	156.139	156.463	156.077	156.396	12967	0	9
2022.02.22	22:00:00	156.395	156.478	156.179	156.231	6696	0	9
2022.02.22	23:00:00	156.231	156.360	156.229	156.247	3257	0	25
2022.02.23	00:00:00	156.234	156.351	156.170	156.283	641	0	48
2022.02.23	01:00:00	156.268	156.444	156.258	156.392	3265	0	9
2022.02.23	02:00:00	156.392	156.461	156.334	156.367	3375	0	9
2022.02.23	03:00:00	156.367	156.503	156.318	156.449	5804	0	9
2022.02.23	04:00:00	156.450	156.508	156.324	156.366	4989	0	9
2022.02.23	05:00:00	156.367	156.386	156.289	156.356	4705	0	9
2022.02.23	06:00:00	156.357	156.421	156.312	156.414	3717	0	9
2022.02.23	07:00:00	156.414	156.449	156.333	156.370	5201	0	9
2022.02.23	08:00:00	156.370	156.437	156.362	156.388	5013	0	9
2022.02.23	09:00:00	156.389	156.619	156.283	156.578	10269	0	9
2022.02.23	10:00:00	156.579	156.699	156.535	156.640	10826	0	9
2022.02.23	11:00:00	156.643	156.774	156.519	156.536	8685	0	9
2022.02.23	12:00:00	156.535	156.631	156.394	156.504	8943	0	9
2022.02.23	13:00:00	156.503	156.632	156.338	156.360	7415	0	9
2022.02.23	14:00:00	156.362	156.470	156.325	156.345	6846	0	9
2022.02.23	15:00:00	156.345	156.520	156.315	156.483	9279	0	9
2022.02.23	16:00:00	156.483	156.540	156.296	156.303	12411	0	9
2022.02.23	17:00:00	156.305	156.315	155.949	155.987	15954	0	9
2022.02.23	18:00:00	155.987	156.036	155.897	156.011	8108	0	9
2022.02.23	19:00:00	156.014	156.087	155.911	155.932	4433	0	9
2022.02.23	20:00:00	155.932	155.957	155.710	155.712	4834	0	9
2022.02.23	21:00:00	155.710	155.781	155.628	155.636	5936	0	9
2022.02.23	22:00:00	155.634	155.766	155.601	155.740	5680	0	9
2022.02.23	23:00:00	155.740	155.808	155.668	155.675	2901	0	23
2022.02.24	00:00:00	155.673	155.768	155.637	155.719	2502	0	33
2022.02.24	01:00:00	155.710	155.792	155.596	155.625	4777	0	9
2022.02.24	02:00:00	155.623	155.680	155.438	155.471	9541	0	9
2022.02.24	03:00:00	155.471	155.888	155.462	155.802	12957	0	9
2022.02.24	04:00:00	155.802	155.821	155.480	155.560	11665	0	9
2022.02.24	05:00:00	155.559	155.658	154.930	154.996	25347	0	9
2022.02.24	06:00:00	154.996	155.048	154.462	154.902	24434	0	9
2022.02.24	07:00:00	154.900	154.918	154.516	154.625	18230	0	9
2022.02.24	08:00:00	154.625	154.818	154.407	154.478	15556	0	9
2022.02.24	09:00:00	154.478	154.570	154.168	154.492	24146	0	9
2022.02.24	10:00:00	154.493	154.771	154.267	154.319	26900	0	9
2022.02.24	11:00:00	154.319	154.585	154.097	154.132	19011	0	9
2022.02.24	12:00:00	154.131	154.240	153.837	153.933	17137	0	9
2022.02.24	13:00:00	153.933	153.977	153.455	153.770	20936	0	9
2022.02.24	14:00:00	153.771	153.929	153.603	153.768	17730	0	9
2022.02.24	15:00:00	153.768	153.799	153.482	153.495	21352	0	9
2022.02.24	16:00:00	153.493	153.733	153.366	153.536	26826	0	9
2022.02.24	17:00:00	153.536	153.789	153.406	153.460	26991	0	9
2022.02.24	18:00:00	153.459	154.221	153.448	154.217	23322	0	9
2022.02.24	19:00:00	154.216	154.295	153.973	154.177	12979	0	9
2022.02.24	20:00:00	154.176	154.494	154.129	154.410	14708	0	9
2022.02.24	21:00:00	154.408	154.978	154.324	154.804	18052	0	9
2022.02.24	22:00:00	154.804	154.946	154.741	154.763	10009	0	9
2022.02.24	23:00:00	154.764	154.812	154.446	154.461	4009	0	20
2022.02.25	00:00:00	154.451	154.565	154.376	154.486	1058	0	31
2022.02.25	01:00:00	154.474	154.606	154.448	154.502	3991	0	9
2022.02.25	02:00:00	154.501	154.745	154.438	154.566	12210	0	9
2022.02.25	03:00:00	154.565	154.707	154.397	154.576	17751	0	9
2022.02.25	04:00:00	154.576	154.590	154.413	154.476	8648	0	9
2022.02.25	05:00:00	154.476	154.695	154.454	154.686	8150	0	9
2022.02.25	06:00:00	154.686	154.797	154.627	154.703	7421	0	9
2022.02.25	07:00:00	154.703	154.756	154.632	154.756	8151	0	9
2022.02.25	08:00:00	154.757	154.792	154.591	154.594	7203	0	9
2022.02.25	09:00:00	154.594	154.779	154.555	154.693	13585	0	9
2022.02.25	10:00:00	154.692	154.708	154.150	154.196	20556	0	9
2022.02.25	11:00:00	154.196	154.399	154.196	154.231	15773	0	9
2022.02.25	12:00:00	154.231	154.412	154.184	154.386	10452	0	9
2022.02.25	13:00:00	154.386	154.641	154.333	154.558	11584	0	9
2022.02.25	14:00:00	154.559	155.001	154.464	154.877	17557	0	9
2022.02.25	15:00:00	154.876	154.929	154.668	154.826	19884	0	9
2022.02.25	16:00:00	154.825	154.831	154.488	154.610	16365	0	9
2022.02.25	17:00:00	154.610	155.130	154.526	155.053	18201	0	9
2022.02.25	18:00:00	155.054	155.181	154.887	154.977	12145	0	9
2022.02.25	19:00:00	154.977	155.027	154.885	154.914	5611	0	9
2022.02.25	20:00:00	154.914	155.082	154.908	154.982	4261	0	9
2022.02.25	21:00:00	154.982	155.065	154.910	155.022	4349	0	9
2022.02.25	22:00:00	155.021	155.028	154.914	154.934	5033	0	9
2022.02.25	23:00:00	154.934	155.042	154.793	154.818	3898	0	10
2022.02.28	00:00:00	153.342	154.388	153.329	154.129	7026	0	9
2022.02.28	01:00:00	154.124	154.641	153.908	154.561	13913	0	9
2022.02.28	02:00:00	154.560	154.683	154.421	154.517	15275	0	9
2022.02.28	03:00:00	154.517	154.659	154.244	154.360	15408	0	9
2022.02.28	04:00:00	154.362	154.389	154.074	154.273	9046	0	9
2022.02.28	05:00:00	154.273	154.328	154.170	154.186	6418	0	9
2022.02.28	06:00:00	154.188	154.351	154.183	154.227	6887	0	9
2022.02.28	07:00:00	154.226	154.390	154.197	154.383	5751	0	9
2022.02.28	08:00:00	154.383	154.520	154.279	154.473	6987	0	9
2022.02.28	09:00:00	154.472	154.642	154.409	154.461	16552	0	9
2022.02.28	10:00:00	154.461	154.502	154.283	154.463	16133	0	9
2022.02.28	11:00:00	154.463	154.639	154.447	154.550	10821	0	9
2022.02.28	12:00:00	154.551	154.972	154.551	154.959	11272	0	9
2022.02.28	13:00:00	154.961	154.992	154.725	154.746	10369	0	9
2022.02.28	14:00:00	154.746	154.872	154.651	154.652	9705	0	9
2022.02.28	15:00:00	154.652	154.810	154.566	154.678	14827	0	9
2022.02.28	16:00:00	154.677	154.715	154.480	154.584	15053	0	9
2022.02.28	17:00:00	154.586	154.895	154.419	154.547	21908	0	9
2022.02.28	18:00:00	154.545	154.671	154.352	154.473	20682	0	9
2022.02.28	19:00:00	154.473	154.477	154.061	154.139	12462	0	9
2022.02.28	20:00:00	154.140	154.263	154.067	154.181	6426	0	9
2022.02.28	21:00:00	154.181	154.185	153.950	154.058	7625	0	9
2022.02.28	22:00:00	154.059	154.212	154.021	154.176	7296	0	9
2022.02.28	23:00:00	154.176	154.300	154.151	154.263	3509	0	24
2022.03.01	00:00:00	154.261	154.347	154.083	154.306	714	0	13
2022.03.01	01:00:00	154.301	154.470	154.277	154.467	4796	0	9
2022.03.01	02:00:00	154.467	154.683	154.313	154.594	8145	0	9
2022.03.01	03:00:00	154.594	154.639	154.489	154.543	4713	0	9
2022.03.01	04:00:00	154.543	154.590	154.445	154.509	3531	0	9
2022.03.01	05:00:00	154.509	154.512	154.352	154.370	4895	0	9
2022.03.01	06:00:00	154.370	154.454	154.342	154.420	6706	0	9
2022.03.01	07:00:00	154.420	154.474	154.283	154.387	7042	0	9
2022.03.01	08:00:00	154.386	154.523	154.368	154.440	4316	0	9
2022.03.01	09:00:00	154.439	154.555	154.391	154.415	6512	0	9
2022.03.01	10:00:00	154.414	154.414	154.280	154.348	11934	0	9
2022.03.01	11:00:00	154.347	154.389	153.955	153.956	13424	0	9
2022.03.01	12:00:00	153.955	154.000	153.696	153.818	13765	0	9
2022.03.01	13:00:00	153.817	154.123	153.789	153.916	12963	0	8
2022.03.01	14:00:00	153.918	154.011	153.766	153.829	10895	0	9
2022.03.01	15:00:00	153.828	154.092	153.685	154.004	16764	0	9
2022.03.01	16:00:00	154.005	154.038	153.809	153.864	15680	0	9
2022.03.01	17:00:00	153.864	153.949	153.245	153.279	23663	0	9
2022.03.01	18:00:00	153.279	153.454	152.896	152.999	14586	0	9
2022.03.01	19:00:00	152.999	153.067	152.823	152.874	12951	0	9
2022.03.01	20:00:00	152.874	152.904	152.660	152.789	9817	0	9
2022.03.01	21:00:00	152.789	153.049	152.752	152.903	9758	0	9
2022.03.01	22:00:00	152.904	153.096	152.828	152.963	8333	0	9
2022.03.01	23:00:00	152.963	153.125	152.953	153.027	3659	0	24
2022.03.02	00:00:00	153.013	153.108	152.993	153.100	232	0	9
2022.03.02	01:00:00	153.100	153.150	152.972	153.141	3442	0	9
2022.03.02	02:00:00	153.141	153.256	152.975	153.183	6560	0	9
2022.03.02	03:00:00	153.183	153.440	153.183	153.305	7349	0	9
2022.03.02	04:00:00	153.305	153.344	153.167	153.228	4312	0	9
2022.03.02	05:00:00	153.228	153.293	153.141	153.213	3461	0	9
2022.03.02	06:00:00	153.214	153.229	153.128	153.137	5337	0	9
2022.03.02	07:00:00	153.136	153.162	153.042	153.062	6351	0	9
2022.03.02	08:00:00	153.062	153.207	152.975	153.025	5958	0	9
2022.03.02	09:00:00	153.024	153.090	152.812	153.049	11836	0	9
2022.03.02	10:00:00	153.049	153.369	152.969	153.209	16527	0	9
2022.03.02	11:00:00	153.209	153.380	152.873	153.304	18053	0	8
2022.03.02	12:00:00	153.304	153.609	153.299	153.533	12025	0	9
2022.03.02	13:00:00	153.531	153.689	153.359	153.612	11241	0	9
2022.03.02	14:00:00	153.613	153.755	153.514	153.707	12523	0	9
2022.03.02	15:00:00	153.707	154.027	153.649	154.025	16109	0	8
2022.03.02	16:00:00	154.025	154.122	153.850	154.015	15144	0	8
2022.03.02	17:00:00	154.014	154.099	153.690	153.849	26405	0	9
2022.03.02	18:00:00	153.853	154.572	153.842	154.482	27595	0	7
2022.03.02	19:00:00	154.481	154.552	154.311	154.427	10195	0	9
2022.03.02	20:00:00	154.427	154.703	154.425	154.663	6715	0	9
2022.03.02	21:00:00	154.664	154.708	154.508	154.585	4687	0	9
2022.03.02	22:00:00	154.587	154.823	154.510	154.784	6748	0	9
2022.03.02	23:00:00	154.783	154.909	154.747	154.853	4865	0	20
2022.03.03	00:00:00	154.853	154.853	154.782	154.826	1988	0	23
2022.03.03	01:00:00	154.826	154.834	154.638	154.747	10190	0	9
2022.03.03	02:00:00	154.747	154.829	154.636	154.709	5184	0	9
2022.03.03	03:00:00	154.709	154.764	154.651	154.710	5396	0	9
2022.03.03	04:00:00	154.710	154.968	154.648	154.889	4683	0	9
2022.03.03	05:00:00	154.889	154.906	154.814	154.856	4097	0	9
2022.03.03	06:00:00	154.856	155.066	154.856	155.046	4646	0	9
2022.03.03	07:00:00	155.046	155.126	155.016	155.072	3286	0	9
2022.03.03	08:00:00	155.072	155.227	155.026	155.206	5156	0	9
2022.03.03	09:00:00	155.206	155.221	154.907	154.973	9083	0	9
2022.03.03	10:00:00	154.972	155.130	154.746	154.888	13631	0	9
2022.03.03	11:00:00	154.888	154.931	154.715	154.927	11976	0	9
2022.03.03	12:00:00	154.928	155.009	154.819	154.852	9783	0	9
2022.03.03	13:00:00	154.853	154.878	154.648	154.775	10131	0	9
2022.03.03	14:00:00	154.775	154.944	154.724	154.786	10272	0	9
2022.03.03	15:00:00	154.786	154.902	154.618	154.732	13815	0	9
2022.03.03	16:00:00	154.732	154.857	154.453	154.473	16441	0	8
2022.03.03	17:00:00	154.473	154.540	154.182	154.254	14654	0	9
2022.03.03	18:00:00	154.254	154.341	154.029	154.114	10807	0	9
2022.03.03	19:00:00	154.113	154.339	153.996	154.083	17702	0	9
2022.03.03	20:00:00	154.083	154.134	154.018	154.127	9637	0	9
2022.03.03	21:00:00	154.127	154.202	153.902	153.908	7864	0	9
2022.03.03	22:00:00	153.907	154.016	153.864	153.968	4780	0	9
2022.03.03	23:00:00	153.970	154.116	153.968	154.087	4079	0	24
2022.03.04	00:00:00	154.088	154.174	154.042	154.058	1802	0	30
2022.03.04	01:00:00	154.049	154.169	154.035	154.164	3318	0	9
2022.03.04	02:00:00	154.164	154.175	153.559	153.761	15254	0	9
2022.03.04	03:00:00	153.761	154.219	153.683	154.098	20254	0	9
2022.03.04	04:00:00	154.098	154.103	153.834	153.874	9443	0	9
2022.03.04	05:00:00	153.874	153.954	153.811	153.833	7146	0	9
2022.03.04	06:00:00	153.833	154.054	153.807	154.028	5717	0	9
2022.03.04	07:00:00	154.028	154.120	153.961	153.982	6611	0	9
2022.03.04	08:00:00	153.982	154.147	153.964	153.989	6104	0	9
2022.03.04	09:00:00	153.989	154.087	153.745	153.820	8801	0	9
2022.03.04	10:00:00	153.820	153.846	153.506	153.589	14936	0	9
2022.03.04	11:00:00	153.590	153.708	153.476	153.549	11912	0	9
2022.03.04	12:00:00	153.549	153.677	153.485	153.545	10453	0	9
2022.03.04	13:00:00	153.545	153.607	153.249	153.302	11752	0	8
2022.03.04	14:00:00	153.303	153.327	153.048	153.136	10711	0	9
2022.03.04	15:00:00	153.136	153.253	152.558	152.708	22338	0	9
2022.03.04	16:00:00	152.709	152.838	152.222	152.264	19666	0	9
2022.03.04	17:00:00	152.264	152.359	151.658	151.778	19534	0	9
2022.03.04	18:00:00	151.777	151.862	151.464	151.474	16302	0	9
2022.03.04	19:00:00	151.474	151.921	151.474	151.814	9991	0	9
2022.03.04	20:00:00	151.813	152.014	151.813	151.960	6724	0	9
2022.03.04	21:00:00	151.960	152.000	151.668	151.687	5574	0	9
2022.03.04	22:00:00	151.687	152.112	151.686	152.099	6618	0	9
2022.03.04	23:00:00	152.097	152.131	151.660	151.734	6367	0	25
2022.03.07	00:00:00	151.879	152.059	151.782	152.014	992	0	83
2022.03.07	01:00:00	152.010	152.121	151.590	151.865	15837	0	9
2022.03.07	02:00:00	151.865	151.978	151.752	151.854	9960	0	9
2022.03.07	03:00:00	151.854	151.916	151.476	151.683	14891	0	9
2022.03.07	04:00:00	151.683	151.856	151.546	151.688	7592	0	9
2022.03.07	05:00:00	151.688	151.938	151.623	151.751	7606	0	9
2022.03.07	06:00:00	151.751	151.853	151.692	151.846	4504	0	9
2022.03.07	07:00:00	151.844	152.017	151.791	151.863	5419	0	9
2022.03.07	08:00:00	151.862	151.987	151.780	151.959	7499	0	9
2022.03.07	09:00:00	151.958	152.228	151.803	151.833	13943	0	9
2022.03.07	10:00:00	151.832	151.949	151.241	151.386	20544	0	9
2022.03.07	11:00:00	151.386	151.607	151.300	151.531	17483	0	9
2022.03.07	12:00:00	151.530	151.650	151.236	151.377	14033	0	9
2022.03.07	13:00:00	151.377	151.574	151.177	151.553	12407	0	9
2022.03.07	14:00:00	151.553	152.199	151.523	151.982	25437	0	9
2022.03.07	15:00:00	151.982	152.161	151.833	151.881	22173	0	9
2022.03.07	16:00:00	151.880	152.105	151.688	151.708	24959	0	9
