<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.24	00:00:00	1.79337	1.79730	1.79337	1.79614	1000	0	59
2018.12.24	01:00:00	1.79614	1.79621	1.79281	1.79435	3121	0	27
2018.12.24	02:00:00	1.79440	1.79501	1.79257	1.79352	3633	0	21
2018.12.24	03:00:00	1.79353	1.79524	1.79320	1.79431	3805	0	20
2018.12.24	04:00:00	1.79431	1.79469	1.79320	1.79442	3484	0	20
2018.12.24	05:00:00	1.79442	1.79505	1.79387	1.79416	3068	0	20
2018.12.24	06:00:00	1.79416	1.79438	1.79248	1.79391	2578	0	20
2018.12.24	07:00:00	1.79393	1.79487	1.79251	1.79364	2132	0	20
2018.12.24	08:00:00	1.79366	1.79407	1.79286	1.79382	1872	0	20
2018.12.24	09:00:00	1.79382	1.79567	1.79297	1.79488	3913	0	20
2018.12.24	10:00:00	1.79488	1.79488	1.79013	1.79240	6931	0	20
2018.12.24	11:00:00	1.79243	1.79412	1.79138	1.79161	6065	0	20
2018.12.24	12:00:00	1.79161	1.79309	1.78964	1.79160	5517	0	20
2018.12.24	13:00:00	1.79167	1.79298	1.79086	1.79193	5488	0	20
2018.12.24	14:00:00	1.79191	1.79529	1.79144	1.79488	6787	0	20
2018.12.24	15:00:00	1.79489	1.80038	1.79393	1.79921	7784	0	20
2018.12.24	16:00:00	1.79914	1.80450	1.79880	1.80268	11013	0	21
2018.12.24	17:00:00	1.80261	1.80434	1.79890	1.80421	12071	0	20
2018.12.24	18:00:00	1.80414	1.80482	1.80187	1.80430	9833	0	20
2018.12.24	19:00:00	1.80428	1.80514	1.80333	1.80466	6487	0	28
2018.12.24	20:00:00	1.80398	1.80490	1.79865	1.79944	3944	0	54
2018.12.26	06:00:00	1.80418	1.80435	1.80246	1.80269	3113	0	48
2018.12.26	07:00:00	1.80269	1.80356	1.80114	1.80164	3645	0	49
2018.12.26	08:00:00	1.80165	1.80256	1.80009	1.80097	2148	0	49
2018.12.26	09:00:00	1.80093	1.80243	1.80038	1.80058	2587	0	20
2018.12.26	10:00:00	1.80060	1.80063	1.79866	1.79910	5395	0	29
2018.12.26	11:00:00	1.79910	1.80048	1.79837	1.79891	3283	0	32
2018.12.26	12:00:00	1.79891	1.79969	1.79736	1.79744	2689	0	28
2018.12.26	13:00:00	1.79742	1.79838	1.79695	1.79749	4649	0	28
2018.12.26	14:00:00	1.79752	1.79752	1.79464	1.79545	3144	0	20
2018.12.26	15:00:00	1.79545	1.79841	1.79456	1.79813	5270	0	22
2018.12.26	16:00:00	1.79813	1.79816	1.79566	1.79640	4686	0	25
2018.12.26	17:00:00	1.79639	1.79824	1.79541	1.79669	7379	0	20
2018.12.26	18:00:00	1.79669	1.79708	1.79215	1.79273	6441	0	20
2018.12.26	19:00:00	1.79279	1.79348	1.79101	1.79239	6486	0	21
2018.12.26	20:00:00	1.79239	1.79278	1.79052	1.79066	4862	0	21
2018.12.26	21:00:00	1.79066	1.79252	1.78989	1.79226	5007	0	25
2018.12.26	22:00:00	1.79228	1.79235	1.78696	1.78774	5653	0	20
2018.12.26	23:00:00	1.78771	1.78802	1.78658	1.78685	2851	0	34
2018.12.27	00:00:00	1.78710	1.78923	1.78638	1.78800	1563	0	70
2018.12.27	01:00:00	1.78772	1.78929	1.78598	1.78768	10830	0	29
2018.12.27	02:00:00	1.78765	1.78966	1.78757	1.78941	9349	0	20
2018.12.27	03:00:00	1.78938	1.79319	1.78866	1.79277	8302	0	20
2018.12.27	04:00:00	1.79277	1.79411	1.79244	1.79286	7906	0	20
2018.12.27	05:00:00	1.79286	1.79361	1.79218	1.79281	6952	0	21
2018.12.27	06:00:00	1.79279	1.79388	1.79257	1.79314	6592	0	21
2018.12.27	07:00:00	1.79314	1.79450	1.79221	1.79385	8090	0	20
2018.12.27	08:00:00	1.79381	1.79744	1.79345	1.79716	9390	0	20
2018.12.27	09:00:00	1.79716	1.79796	1.79568	1.79698	6470	0	23
2018.12.27	10:00:00	1.79698	1.79715	1.79353	1.79522	8914	0	22
2018.12.27	11:00:00	1.79526	1.79724	1.79319	1.79475	11961	0	21
2018.12.27	12:00:00	1.79474	1.79524	1.79070	1.79354	9049	0	21
2018.12.27	13:00:00	1.79354	1.79459	1.79044	1.79211	8155	0	20
2018.12.27	14:00:00	1.79210	1.79534	1.79121	1.79510	8980	0	20
2018.12.27	15:00:00	1.79510	1.79654	1.79279	1.79471	9914	0	20
2018.12.27	16:00:00	1.79471	1.79875	1.79356	1.79826	10036	0	20
2018.12.27	17:00:00	1.79833	1.80433	1.79657	1.79847	12603	0	20
2018.12.27	18:00:00	1.79848	1.80330	1.79733	1.79861	10661	0	20
2018.12.27	19:00:00	1.79861	1.80172	1.79818	1.79943	9901	0	20
2018.12.27	20:00:00	1.79954	1.80313	1.79873	1.80170	7007	0	22
2018.12.27	21:00:00	1.80170	1.80193	1.79911	1.80124	6387	0	20
2018.12.27	22:00:00	1.80126	1.80154	1.79790	1.79879	6635	0	22
2018.12.27	23:00:00	1.79877	1.79960	1.79687	1.79687	1918	0	23
2018.12.28	00:00:00	1.79827	1.79908	1.79604	1.79880	1373	0	51
2018.12.28	01:00:00	1.79893	1.79912	1.79727	1.79729	2623	0	20
2018.12.28	02:00:00	1.79729	1.79812	1.79497	1.79500	6127	0	20
2018.12.28	03:00:00	1.79503	1.79674	1.79470	1.79626	5836	0	20
2018.12.28	04:00:00	1.79626	1.79716	1.79566	1.79678	4807	0	21
2018.12.28	05:00:00	1.79678	1.79752	1.79604	1.79654	3937	0	20
2018.12.28	06:00:00	1.79655	1.79717	1.79588	1.79630	3121	0	26
2018.12.28	07:00:00	1.79630	1.79751	1.79599	1.79684	4622	0	21
2018.12.28	08:00:00	1.79684	1.79694	1.79558	1.79603	5575	0	23
2018.12.28	09:00:00	1.79603	1.79719	1.79342	1.79425	3216	0	23
2018.12.28	10:00:00	1.79411	1.79501	1.79299	1.79407	5521	0	20
2018.12.28	11:00:00	1.79405	1.79553	1.79275	1.79481	7071	0	22
2018.12.28	12:00:00	1.79478	1.79740	1.79313	1.79646	7919	0	20
2018.12.28	13:00:00	1.79642	1.79695	1.79495	1.79660	5648	0	20
2018.12.28	14:00:00	1.79660	1.79721	1.79475	1.79512	5227	0	20
2018.12.28	15:00:00	1.79512	1.79728	1.79446	1.79728	6418	0	20
2018.12.28	16:00:00	1.79728	1.80023	1.79723	1.79890	8593	0	20
2018.12.28	17:00:00	1.79893	1.80316	1.79808	1.80269	10260	0	20
2018.12.28	18:00:00	1.80269	1.80334	1.80060	1.80258	8217	0	21
2018.12.28	19:00:00	1.80257	1.80417	1.80190	1.80365	5431	0	20
2018.12.28	20:00:00	1.80360	1.80378	1.80162	1.80233	4785	0	21
2018.12.28	21:00:00	1.80233	1.80285	1.80109	1.80132	3928	0	20
2018.12.28	22:00:00	1.80134	1.80469	1.80094	1.80402	5446	0	21
2018.12.28	23:00:00	1.80405	1.80417	1.80263	1.80355	1795	0	24
2018.12.31	00:00:00	1.80137	1.80239	1.80067	1.80207	1497	0	138
2018.12.31	01:00:00	1.80207	1.80286	1.80019	1.80138	4249	0	30
2018.12.31	02:00:00	1.80138	1.80152	1.79747	1.79876	2688	0	23
2018.12.31	03:00:00	1.79877	1.80076	1.79852	1.79863	2301	0	23
2018.12.31	04:00:00	1.79863	1.79941	1.79566	1.79608	1743	0	25
2018.12.31	05:00:00	1.79608	1.79751	1.79501	1.79668	1445	0	21
2018.12.31	06:00:00	1.79668	1.79749	1.79539	1.79742	2228	0	24
2018.12.31	07:00:00	1.79739	1.79753	1.79666	1.79737	2317	0	28
2018.12.31	08:00:00	1.79732	1.79741	1.79556	1.79563	1649	0	21
2018.12.31	09:00:00	1.79563	1.80359	1.79459	1.80343	6019	0	22
2018.12.31	10:00:00	1.80333	1.80365	1.80096	1.80183	5669	0	21
2018.12.31	11:00:00	1.80183	1.80454	1.80099	1.80378	4913	0	23
2018.12.31	12:00:00	1.80378	1.80665	1.80337	1.80558	4720	0	25
2018.12.31	13:00:00	1.80558	1.80937	1.80553	1.80881	6306	0	20
2018.12.31	14:00:00	1.80882	1.81333	1.80764	1.81307	7149	0	22
2018.12.31	15:00:00	1.81308	1.81509	1.81288	1.81386	5242	0	25
2018.12.31	16:00:00	1.81387	1.81636	1.81310	1.81604	5933	0	27
2018.12.31	17:00:00	1.81603	1.81737	1.80814	1.80915	8448	0	20
2018.12.31	18:00:00	1.80915	1.81139	1.80692	1.81042	7961	0	20
2018.12.31	19:00:00	1.81042	1.81125	1.80724	1.80950	3396	0	25
2018.12.31	20:00:00	1.80942	1.81041	1.80752	1.80858	2250	0	29
2018.12.31	21:00:00	1.80858	1.81039	1.80599	1.80965	2086	0	33
2018.12.31	22:00:00	1.80965	1.80994	1.80902	1.80906	1967	0	28
2019.01.02	06:00:00	1.81384	1.81440	1.81321	1.81384	2095	0	46
2019.01.02	07:00:00	1.81395	1.81506	1.81299	1.81503	3897	0	46
2019.01.02	08:00:00	1.81500	1.81567	1.81171	1.81230	4583	0	41
2019.01.02	09:00:00	1.81228	1.81460	1.81125	1.81296	7449	0	21
2019.01.02	10:00:00	1.81290	1.81654	1.80901	1.81092	13166	0	20
2019.01.02	11:00:00	1.81092	1.81300	1.80762	1.80859	8721	0	20
2019.01.02	12:00:00	1.80859	1.81064	1.80713	1.80803	6244	0	20
2019.01.02	13:00:00	1.80803	1.80819	1.80585	1.80687	7118	0	20
2019.01.02	14:00:00	1.80686	1.80719	1.80388	1.80612	7180	0	20
2019.01.02	15:00:00	1.80612	1.80846	1.80328	1.80474	11001	0	20
2019.01.02	16:00:00	1.80471	1.80505	1.80206	1.80283	9701	0	23
2019.01.02	17:00:00	1.80280	1.80462	1.79960	1.80010	12624	0	20
2019.01.02	18:00:00	1.80012	1.80203	1.79562	1.79981	10599	0	20
2019.01.02	19:00:00	1.79978	1.79998	1.79746	1.79827	7157	0	20
2019.01.02	20:00:00	1.79829	1.80126	1.79815	1.80057	5701	0	21
2019.01.02	21:00:00	1.80057	1.80223	1.79951	1.80205	4924	0	22
2019.01.02	22:00:00	1.80199	1.80290	1.80122	1.80140	4581	0	21
2019.01.02	23:00:00	1.80135	1.80572	1.80126	1.80422	2422	0	18
2019.01.03	00:00:00	1.80497	1.82563	1.80112	1.81334	1291	0	66
2019.01.09	00:00:00	1.78058	1.78243	1.77861	1.78026	2378	0	46
2019.01.09	01:00:00	1.78041	1.78257	1.77573	1.77745	3694	0	55
2019.01.09	02:00:00	1.77746	1.78244	1.77672	1.78199	4469	0	49
2019.01.09	03:00:00	1.78200	1.78272	1.77884	1.77906	4290	0	46
2019.01.09	04:00:00	1.77905	1.78034	1.77727	1.77916	5278	0	43
2019.01.09	05:00:00	1.77916	1.77938	1.77769	1.77797	2826	0	40
2019.01.09	06:00:00	1.77797	1.78120	1.77796	1.78114	2248	0	46
2019.01.09	07:00:00	1.78105	1.78183	1.77935	1.78067	3054	0	46
2019.01.09	08:00:00	1.78066	1.78154	1.77998	1.78114	2468	0	47
2019.01.09	09:00:00	1.78114	1.78164	1.77913	1.77924	6094	0	43
2019.01.09	10:00:00	1.77922	1.78435	1.77890	1.78398	9425	0	42
2019.01.09	11:00:00	1.78397	1.78408	1.77957	1.78142	8174	0	41
2019.01.09	12:00:00	1.78139	1.78145	1.77539	1.77714	7003	0	40
2019.01.09	13:00:00	1.77711	1.77751	1.77532	1.77588	6535	0	40
2019.01.09	14:00:00	1.77588	1.77989	1.77547	1.77797	5947	0	41
2019.01.09	15:00:00	1.77799	1.77878	1.77560	1.77633	7285	0	39
2019.01.09	16:00:00	1.77634	1.78070	1.77604	1.77966	11894	0	40
2019.01.09	17:00:00	1.77973	1.78253	1.77757	1.77798	15840	0	39
2019.01.09	18:00:00	1.77797	1.77931	1.77644	1.77914	12694	0	41
2019.01.09	19:00:00	1.77914	1.78014	1.77829	1.77921	6895	0	42
2019.01.09	20:00:00	1.77920	1.78034	1.77825	1.77903	5721	0	41
2019.01.09	21:00:00	1.77893	1.78281	1.77718	1.78173	11391	0	42
2019.01.09	22:00:00	1.78173	1.78330	1.77968	1.78241	5661	0	42
2019.01.09	23:00:00	1.78237	1.78379	1.78227	1.78305	2495	0	26
2019.01.10	00:00:00	1.78305	1.78401	1.78097	1.78331	2363	0	72
2019.01.10	01:00:00	1.78333	1.78473	1.78285	1.78355	2791	0	42
2019.01.10	02:00:00	1.78349	1.78416	1.78231	1.78385	4006	0	51
2019.01.10	03:00:00	1.78385	1.78842	1.78368	1.78498	5836	0	40
2019.01.10	04:00:00	1.78497	1.78677	1.78377	1.78463	4489	0	46
2019.01.10	05:00:00	1.78463	1.78469	1.78021	1.78040	5210	0	46
2019.01.10	06:00:00	1.78032	1.78080	1.77890	1.77906	3066	0	46
2019.01.10	07:00:00	1.77905	1.77973	1.77811	1.77821	3234	0	41
2019.01.10	08:00:00	1.77821	1.78007	1.77749	1.77772	3695	0	47
2019.01.10	09:00:00	1.77769	1.77901	1.77573	1.77889	7200	0	42
2019.01.10	10:00:00	1.77887	1.77960	1.77583	1.77640	9018	0	39
2019.01.10	11:00:00	1.77641	1.77809	1.77512	1.77665	7499	0	42
2019.01.10	12:00:00	1.77661	1.77691	1.77388	1.77425	7271	0	39
2019.01.10	13:00:00	1.77425	1.77601	1.77115	1.77265	7168	0	41
2019.01.10	14:00:00	1.77265	1.77280	1.77060	1.77277	7275	0	40
2019.01.10	15:00:00	1.77274	1.77680	1.77212	1.77648	8524	0	39
2019.01.10	16:00:00	1.77647	1.77781	1.77497	1.77555	8386	0	39
2019.01.10	17:00:00	1.77554	1.77793	1.77365	1.77666	9609	0	33
2019.01.10	18:00:00	1.77665	1.77693	1.77462	1.77552	8380	0	43
2019.01.10	19:00:00	1.77552	1.77610	1.77292	1.77438	8423	0	40
2019.01.10	20:00:00	1.77437	1.77734	1.77386	1.77541	8132	0	42
2019.01.10	21:00:00	1.77541	1.77541	1.77383	1.77417	4030	0	45
2019.01.10	22:00:00	1.77422	1.77453	1.77333	1.77397	2934	0	41
2019.01.10	23:00:00	1.77393	1.77443	1.77257	1.77385	2057	0	19
2019.01.11	00:00:00	1.77423	1.77473	1.77183	1.77378	1953	0	65
2019.01.11	01:00:00	1.77385	1.77510	1.77384	1.77414	2886	0	43
2019.01.11	02:00:00	1.77417	1.77429	1.77039	1.77257	3986	0	45
2019.01.11	03:00:00	1.77257	1.77500	1.77202	1.77315	4524	0	40
2019.01.11	04:00:00	1.77312	1.77410	1.77219	1.77254	4325	0	42
2019.01.11	05:00:00	1.77259	1.77284	1.77053	1.77076	3394	0	44
2019.01.11	06:00:00	1.77076	1.77208	1.76790	1.76837	3698	0	44
2019.01.11	07:00:00	1.76837	1.76910	1.76776	1.76898	2528	0	47
2019.01.11	08:00:00	1.76898	1.76933	1.76709	1.76866	2603	0	21
2019.01.11	09:00:00	1.76866	1.76949	1.76712	1.76758	4829	0	21
2019.01.11	10:00:00	1.76758	1.76944	1.76447	1.76491	7976	0	20
2019.01.11	11:00:00	1.76491	1.76713	1.76112	1.76651	7285	0	20
2019.01.11	12:00:00	1.76654	1.77626	1.76484	1.77293	9971	0	20
2019.01.11	13:00:00	1.77296	1.77604	1.76589	1.77407	9845	0	20
2019.01.11	14:00:00	1.77407	1.77512	1.77137	1.77324	7327	0	21
2019.01.11	15:00:00	1.77323	1.77860	1.77284	1.77732	9077	0	20
2019.01.11	16:00:00	1.77730	1.77966	1.77660	1.77870	12725	0	20
2019.01.11	17:00:00	1.77863	1.78193	1.77790	1.78059	10490	0	21
2019.01.11	18:00:00	1.78060	1.78322	1.78035	1.78159	8039	0	20
2019.01.11	19:00:00	1.78151	1.78488	1.78144	1.78397	6713	0	20
2019.01.11	20:00:00	1.78397	1.78487	1.78308	1.78330	4624	0	20
2019.01.11	21:00:00	1.78330	1.78378	1.78193	1.78219	3081	0	20
2019.01.11	22:00:00	1.78219	1.78347	1.78122	1.78301	4116	0	21
2019.01.11	23:00:00	1.78299	1.78320	1.77856	1.77866	2394	0	20
2019.01.14	00:00:00	1.78052	1.78360	1.78052	1.78333	1814	0	72
2019.01.14	01:00:00	1.78333	1.78573	1.78311	1.78395	2869	0	27
2019.01.14	02:00:00	1.78385	1.78460	1.78204	1.78233	2139	0	22
2019.01.14	03:00:00	1.78232	1.78341	1.78020	1.78303	3832	0	26
2019.01.14	04:00:00	1.78303	1.78551	1.78278	1.78512	2721	0	22
2019.01.14	05:00:00	1.78511	1.78914	1.78511	1.78665	3833	0	20
2019.01.14	06:00:00	1.78665	1.78821	1.78634	1.78756	2000	0	20
2019.01.14	07:00:00	1.78757	1.78883	1.78700	1.78847	2334	0	22
2019.01.14	08:00:00	1.78851	1.78956	1.78666	1.78842	3284	0	20
2019.01.14	09:00:00	1.78836	1.79034	1.78361	1.78646	7293	0	20
2019.01.14	10:00:00	1.78640	1.78689	1.78198	1.78279	6993	0	20
2019.01.14	11:00:00	1.78279	1.78597	1.78184	1.78579	6370	0	22
2019.01.14	12:00:00	1.78579	1.78929	1.78447	1.78553	7813	0	21
2019.01.14	13:00:00	1.78553	1.78999	1.78453	1.78918	7931	0	20
2019.01.14	14:00:00	1.78918	1.78950	1.78575	1.78730	7837	0	20
2019.01.14	15:00:00	1.78730	1.78778	1.78395	1.78505	7591	0	20
2019.01.14	16:00:00	1.78505	1.78886	1.78397	1.78504	5937	0	20
2019.01.14	17:00:00	1.78502	1.79439	1.78357	1.79172	9473	0	20
2019.01.14	18:00:00	1.79175	1.79325	1.78706	1.78772	8958	0	20
2019.01.14	19:00:00	1.78771	1.78961	1.78652	1.78899	3774	0	21
2019.01.14	20:00:00	1.78898	1.78929	1.78696	1.78702	2291	0	20
2019.01.14	21:00:00	1.78702	1.78769	1.78544	1.78707	2767	0	21
2019.01.14	22:00:00	1.78707	1.78773	1.78533	1.78753	2299	0	20
2019.01.14	23:00:00	1.78745	1.78859	1.78617	1.78641	1578	0	22
2019.01.15	00:00:00	1.78689	1.78849	1.78465	1.78841	1108	0	88
2019.01.15	01:00:00	1.78841	1.78973	1.78732	1.78813	2156	0	28
2019.01.15	02:00:00	1.78813	1.78813	1.78626	1.78762	2916	0	25
2019.01.15	03:00:00	1.78762	1.78953	1.78657	1.78765	4402	0	20
2019.01.15	04:00:00	1.78765	1.78864	1.78678	1.78783	2682	0	21
2019.01.15	05:00:00	1.78785	1.78872	1.78715	1.78835	2747	0	20
2019.01.15	06:00:00	1.78837	1.78922	1.78759	1.78847	2307	0	22
2019.01.15	07:00:00	1.78847	1.78949	1.78771	1.78890	2235	0	20
2019.01.15	08:00:00	1.78890	1.78932	1.78727	1.78786	2657	0	21
2019.01.15	09:00:00	1.78784	1.78839	1.78449	1.78482	5009	0	21
2019.01.15	10:00:00	1.78478	1.78596	1.78214	1.78539	9325	0	20
2019.01.15	11:00:00	1.78539	1.78750	1.78434	1.78696	10216	0	20
2019.01.15	12:00:00	1.78696	1.78747	1.78141	1.78320	7823	0	22
2019.01.15	13:00:00	1.78319	1.78688	1.78156	1.78655	5969	0	20
2019.01.15	14:00:00	1.78655	1.78850	1.78429	1.78510	7580	0	20
2019.01.15	15:00:00	1.78510	1.78584	1.78350	1.78397	8021	0	21
2019.01.15	16:00:00	1.78401	1.78494	1.78006	1.78011	8390	0	23
2019.01.15	17:00:00	1.78006	1.78429	1.77758	1.77809	10643	0	20
2019.01.15	18:00:00	1.77810	1.77822	1.77338	1.77418	10832	0	20
2019.01.15	19:00:00	1.77415	1.77438	1.76975	1.77172	6785	0	20
2019.01.15	20:00:00	1.77173	1.77236	1.76718	1.76811	6381	0	20
2019.01.15	21:00:00	1.76811	1.78434	1.76394	1.78401	10239	0	20
2019.01.15	22:00:00	1.78398	1.79031	1.78156	1.78915	10209	0	20
2019.01.15	23:00:00	1.78906	1.78981	1.78485	1.78521	3368	0	23
2019.01.16	00:00:00	1.78505	1.78751	1.78445	1.78569	1366	0	49
2019.01.16	01:00:00	1.78569	1.78760	1.78512	1.78586	2730	0	26
2019.01.16	02:00:00	1.78587	1.78740	1.78383	1.78624	3731	0	22
2019.01.16	03:00:00	1.78621	1.78646	1.78296	1.78429	3517	0	24
2019.01.16	04:00:00	1.78429	1.78510	1.78301	1.78338	2605	0	21
2019.01.16	05:00:00	1.78341	1.78542	1.78338	1.78499	2399	0	22
2019.01.16	06:00:00	1.78499	1.78663	1.78466	1.78648	1900	0	20
2019.01.16	07:00:00	1.78648	1.78659	1.78486	1.78547	2280	0	20
2019.01.16	08:00:00	1.78547	1.78551	1.78261	1.78305	2881	0	23
2019.01.16	09:00:00	1.78305	1.78665	1.78301	1.78359	5837	0	21
2019.01.16	10:00:00	1.78362	1.78924	1.78358	1.78679	8711	0	21
2019.01.16	11:00:00	1.78679	1.79246	1.78675	1.79136	7140	0	20
2019.01.16	12:00:00	1.79136	1.79263	1.78905	1.79173	5898	0	20
2019.01.16	13:00:00	1.79170	1.79567	1.79082	1.79223	6221	0	20
2019.01.16	14:00:00	1.79225	1.79600	1.78943	1.79442	6761	0	20
2019.01.16	15:00:00	1.79438	1.79536	1.79079	1.79156	7344	0	20
2019.01.16	16:00:00	1.79157	1.79491	1.78990	1.79451	7839	0	21
2019.01.16	17:00:00	1.79446	1.79471	1.79051	1.79076	9110	0	21
2019.01.16	18:00:00	1.79081	1.79217	1.78935	1.79010	5757	0	21
2019.01.16	19:00:00	1.79013	1.79451	1.78844	1.79026	5113	0	20
2019.01.16	20:00:00	1.79026	1.79141	1.78953	1.79121	2653	0	21
2019.01.16	21:00:00	1.79121	1.79418	1.79040	1.79264	6067	0	21
2019.01.16	22:00:00	1.79263	1.79572	1.79259	1.79549	4626	0	20
2019.01.16	23:00:00	1.79551	1.79671	1.79488	1.79602	1773	0	20
2019.01.17	00:00:00	1.79651	1.79694	1.79474	1.79583	935	0	58
2019.01.17	01:00:00	1.79589	1.79673	1.79560	1.79661	2556	0	29
2019.01.17	02:00:00	1.79661	1.79774	1.79575	1.79624	3231	0	23
2019.01.17	03:00:00	1.79624	1.79885	1.79510	1.79793	3167	0	23
2019.01.17	04:00:00	1.79793	1.79981	1.79540	1.79591	2768	0	22
2019.01.17	05:00:00	1.79591	1.79689	1.79542	1.79612	2124	0	22
2019.01.17	06:00:00	1.79612	1.79947	1.79612	1.79925	2439	0	20
2019.01.17	07:00:00	1.79922	1.79958	1.79819	1.79886	2382	0	23
2019.01.17	08:00:00	1.79886	1.79888	1.79706	1.79865	3602	0	22
2019.01.17	09:00:00	1.79865	1.79916	1.79556	1.79606	5994	0	20
2019.01.17	10:00:00	1.79606	1.79768	1.79380	1.79614	7471	0	20
2019.01.17	11:00:00	1.79607	1.79827	1.79439	1.79784	5690	0	20
2019.01.17	12:00:00	1.79782	1.79818	1.79519	1.79804	5379	0	20
2019.01.17	13:00:00	1.79805	1.80113	1.79596	1.79766	7771	0	20
2019.01.17	14:00:00	1.79770	1.80059	1.79647	1.79992	5565	0	20
2019.01.17	15:00:00	1.79990	1.80294	1.79956	1.80251	8756	0	20
2019.01.17	16:00:00	1.80249	1.80446	1.80185	1.80263	7042	0	21
2019.01.17	17:00:00	1.80260	1.80375	1.80081	1.80289	8868	0	20
2019.01.17	18:00:00	1.80287	1.80596	1.80194	1.80426	8569	0	20
2019.01.17	19:00:00	1.80425	1.80757	1.80370	1.80696	4373	0	20
2019.01.17	20:00:00	1.80696	1.80920	1.80660	1.80825	3571	0	20
2019.01.17	21:00:00	1.80824	1.81008	1.79921	1.80352	8819	0	21
2019.01.17	22:00:00	1.80351	1.80735	1.80264	1.80455	6143	0	20
2019.01.17	23:00:00	1.80463	1.80682	1.80454	1.80493	2138	0	23
2019.01.18	00:00:00	1.80480	1.80645	1.80394	1.80591	810	0	60
2019.01.18	01:00:00	1.80592	1.80696	1.80453	1.80565	2421	0	28
2019.01.18	02:00:00	1.80565	1.80569	1.80069	1.80415	3924	0	21
2019.01.18	03:00:00	1.80417	1.80527	1.80137	1.80304	3789	0	21
2019.01.18	04:00:00	1.80304	1.80446	1.80223	1.80252	4050	0	20
2019.01.18	05:00:00	1.80250	1.80403	1.80238	1.80386	2997	0	21
2019.01.18	06:00:00	1.80385	1.80532	1.80335	1.80502	1790	0	21
2019.01.18	07:00:00	1.80502	1.80548	1.80400	1.80445	1828	0	20
2019.01.18	08:00:00	1.80445	1.80591	1.80243	1.80334	2475	0	22
2019.01.18	09:00:00	1.80334	1.80384	1.80139	1.80203	3527	0	20
2019.01.18	10:00:00	1.80202	1.80318	1.80027	1.80263	6333	0	21
2019.01.18	11:00:00	1.80263	1.80375	1.80070	1.80096	4968	0	20
2019.01.18	12:00:00	1.80096	1.80233	1.79956	1.80002	5518	0	21
2019.01.18	13:00:00	1.80002	1.80281	1.79838	1.79867	4304	0	20
2019.01.18	14:00:00	1.79867	1.79958	1.79742	1.79769	4629	0	20
2019.01.18	15:00:00	1.79769	1.79934	1.79725	1.79747	5138	0	20
2019.01.18	16:00:00	1.79747	1.79897	1.79543	1.79602	8337	0	20
2019.01.18	17:00:00	1.79611	1.79799	1.79134	1.79621	12087	0	20
2019.01.18	18:00:00	1.79624	1.79931	1.79543	1.79813	7169	0	20
2019.01.18	19:00:00	1.79809	1.79919	1.79546	1.79641	3330	0	20
2019.01.18	20:00:00	1.79641	1.79683	1.79506	1.79543	3083	0	23
2019.01.18	21:00:00	1.79535	1.79575	1.79404	1.79571	4258	0	21
2019.01.18	22:00:00	1.79574	1.79575	1.79402	1.79463	3777	0	21
2019.01.18	23:00:00	1.79466	1.79699	1.79400	1.79695	2701	0	20
2019.01.21	00:00:00	1.79577	1.79721	1.79399	1.79608	1283	0	52
2019.01.21	01:00:00	1.79608	1.79729	1.79366	1.79402	1787	0	24
2019.01.21	02:00:00	1.79402	1.79609	1.79333	1.79477	2817	0	21
2019.01.21	03:00:00	1.79477	1.79870	1.79442	1.79742	3910	0	22
2019.01.21	04:00:00	1.79742	1.79763	1.79130	1.79404	3477	0	20
2019.01.21	05:00:00	1.79404	1.79506	1.79385	1.79444	2189	0	25
2019.01.21	06:00:00	1.79444	1.79612	1.79434	1.79474	2007	0	21
2019.01.21	07:00:00	1.79474	1.79536	1.79434	1.79477	2106	0	22
2019.01.21	08:00:00	1.79476	1.79549	1.79331	1.79444	2651	0	20
2019.01.21	09:00:00	1.79443	1.79623	1.79371	1.79422	3608	0	24
2019.01.21	10:00:00	1.79425	1.79561	1.79251	1.79357	5951	0	20
2019.01.21	11:00:00	1.79357	1.79627	1.79234	1.79364	5212	0	20
2019.01.21	12:00:00	1.79364	1.79617	1.79338	1.79616	3892	0	20
2019.01.21	13:00:00	1.79615	1.79924	1.79476	1.79870	4657	0	20
2019.01.21	14:00:00	1.79870	1.80182	1.79749	1.80111	4287	0	20
2019.01.21	15:00:00	1.80109	1.80136	1.79883	1.79937	4432	0	20
2019.01.21	16:00:00	1.79941	1.80149	1.79894	1.80059	4006	0	20
2019.01.21	17:00:00	1.80054	1.80223	1.79851	1.80212	5778	0	20
2019.01.21	18:00:00	1.80212	1.80429	1.80099	1.80227	5188	0	20
2019.01.21	19:00:00	1.80227	1.80237	1.80102	1.80146	1560	0	23
2019.01.21	20:00:00	1.80147	1.80196	1.79951	1.80022	4182	0	31
2019.01.21	21:00:00	1.80022	1.80052	1.79974	1.80026	3703	0	43
2019.01.21	22:00:00	1.80026	1.80075	1.79996	1.80066	2201	0	53
2019.01.21	23:00:00	1.80069	1.80087	1.80012	1.80057	2159	0	46
2019.01.22	00:00:00	1.80036	1.80194	1.79985	1.80171	1990	0	33
2019.01.22	01:00:00	1.80171	1.80188	1.80041	1.80044	3223	0	24
2019.01.22	02:00:00	1.80044	1.80278	1.80000	1.80138	3173	0	20
